id,pondera_dem,region,sexo,edad,significado_cultura,concurre_museo,cuantas_veces_concurre_museo,frec_museo_historicos,frec_museo_cs_naturales,frec_museo_tecnologia,frec_museo_artes,frec_museo_antropologia_arquelogia,frec_museo_tematicos,pago_entrada_museo,gasto_museo,escucha_radio,escucha_musica,frec_escucha_musica,frec_genero_musica_folclore,frec_genero_musica_rock_extranjero,frec_genero_musica_rock_nacional,frec_genero_musica_clasica,frec_genero_musica_jazz,frec_genero_musica_cumbia,frec_genero_musica_reggaeton,frec_genero_musica_salsa,frec_genero_musica_melodica,frec_genero_musica_pop,frec_genero_musica_reggae,frec_genero_musica_electronica,frec_genero_musica_tango,frec_genero_musica_latinoamericana,concurre_recitales,frec_concurrir_recitales,cantidad_recitales,gasto_recitales,practica_musica,lee_diarios,lee_revistas,lee_libros,cuantos_libros_leyo,razon_ultima_lectura,otra_razon_ultima_lectura,cuantos_libros_compro,gasto_libros,frec_libros_papel,frec_libros_pantalla,pago_lectura_dispositivos,frec_libros_cuentos,frec_libros_novelas,frec_libros_poesia,frec_libros_ensayos,frec_libros_escolares,frec_libros_biografias,frec_libros_teatro,frec_libros_ciencia,frec_libros_comics,frec_libros_humor,frec_libros_autoayuda,frec_libros_historia,frec_libros_politica,frec_libros_salud,frec_libros_divulgacion,miro_tv,miro_peliculas_series_documentales,frec_audiovisual_animacion,frec_audiovisual_videos_musicales,frec_audiovisual_documentales,frec_audiovisual_humoristicos,frec_audiovisual_comedias,frec_audiovisual_peliculas,frec_audiovisual_series_novelas,gasto_audiovisual_streaming,concurre_cine,cuantas_veces_cine,razon_eleccion_pelicula,frec_cine_accion,frec_cine_aventura,frec_cine_scifi,frec_cine_suspenso,frec_cine_terror,frec_cine_drama,frec_cine_comedia,frec_cine_romantico,frec_cine_documental,frec_cine_infantiles,frec_cine_animacion,concurre_teatro,cuantas_veces_teatro,gasto_teatro,usa_internet,frec_usa_internet_mails,frec_usa_internet_noticias,frec_usa_internet_estudiar,frec_usa_internet_compras,frec_usa_internet_ver_youtubers,frec_usa_internet_leer_criticas_peliculas,frec_usa_internet_leer_criticas_libros,frec_usa_internet_buscar_activ_cultural,frec_usa_internet_tutoriales_musica,frec_usa_internet_tramites,horas_redes,minutos_redes,tipo_uso_internet,juega_videojuegos,participa_club,participa_centro_jubilados,participa_centro_religioso,participa_biblioteca,participa_local_politico,participa_colectividad_extranjera,participa_comunidad_indigenta,participa_cooperativa_barrial,participa_organizacion_social,concurre_boliches,tomo_clases_baile_canto,tomo_clases_actuacion,tomo_clases_arte,tomo_clases_literatura,tomo_clases_audiovisual,gasto_clases,nivel_estudios,entrevistadx_es_psh_hogar,situacion_psh,tiene_cobertura_medica_psh,hogar_tiene_internet,situacion_vivienda,NSEpuntaje,NSEcat1,horas_radio_total,horas_musica_total,horas_diario_total,horas_tv_total,horas_internet_total,horas_redes_total,horas_videojuegos_total,horas_consumo
1600,6046,CUYO,Mujer,67,"INFORMACION, ESTUDIAR, CONOCER",NO,,,,,,,,,,NO,NO,,,,,,,,,,,,,,,,NO,,,,NO,NO,NO,SI,1,"SE LO HABIA RECOMENDADO UN AMIGO, FAMILIAR O CONOCIDO",,1,200,ALGUNOS DIAS POR SEMANA,"NO LEYO LIBROS EN PANTALLA, SOLO EN PAPEL",,NUNCA,HABITUALMENTE,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,SI,SI,NUNCA,NUNCA,TODOS O CASI TODOS LOS DIAS,NUNCA,NUNCA,NUNCA,TODOS O CASI TODOS LOS DIAS,650,NO,,,,,,,,,,,,,,NO,,,NO,,,,,,,,,,,0,0,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,PRIMARIA COMPLETA,OTRO MIEMBRO DEL HOGAR,ES JUBILADO/PENSIONADO,SI,NO,PROPIA,44,D1,0,0,0,2,0,0,0,2
1632,2578,CENTRO,Varón,23,"INFORMACION, ESTUDIAR, CONOCER",NO,,,,,,,,,,SI,SI,TODOS O CASI TODOS LOS DIAS,NUNCA,NUNCA,HABITUALMENTE,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NO,,,,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,,,,,,,,0,NO,,,,,,,,,,,,,,NO,,,NO,,,,,,,,,,,0,0,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,,PRIMARIA COMPLETA,LA PERSONA QUE FUE ENTREVISTADA,ESTÁ DESOCUPADO,NO,NO,OTRA SITUACIÓN,10,E,1,1,0,0,0,0,0,2
1093,2513,CUYO,Varón,30,"EL ARTE, LO CULTO",NO,,,,,,,,,,SI,SI,TODOS O CASI TODOS LOS DIAS,NUNCA,HABITUALMENTE,HABITUALMENTE,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NO,,,,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,SI,SI,NUNCA,ALGUNOS DIAS POR SEMANA,TODOS O CASI TODOS LOS DIAS,TODOS O CASI TODOS LOS DIAS,ALGUNOS DIAS POR SEMANA,ALGUNOS DIAS POR SEMANA,ALGUNOS DIAS POR SEMANA,0,NO,,,,,,,,,,,,,,NO,,,SI,ALGUNOS DIAS POR SEMANA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,ALGUNAS VECES AL MES,0,15,"OBSERVA LOS CONTENIDOS, SIN HACER COMENTARIOS",NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,UNIVERSITARIO INCOMPLETO,LA PERSONA QUE FUE ENTREVISTADA,TRABAJA,SI,SI,ALQUILADA,68,C3,0.333333333,0.333333333,0,1,0.25,0.25,0,2.166666666
1216,2792,CUYO,Mujer,17,"LA TRADICION, LA HISTORIA",NO,,,,,,,,,,SI,SI,TODOS O CASI TODOS LOS DIAS,NUNCA,DE VEZ EN CUANDO,HABITUALMENTE,NUNCA,NUNCA,DE VEZ EN CUANDO,DE VEZ EN CUANDO,DE VEZ EN CUANDO,CASI NUNCA,DE VEZ EN CUANDO,DE VEZ EN CUANDO,DE VEZ EN CUANDO,NUNCA,DE VEZ EN CUANDO,NO,,,,NO,NO,SI,SI,3,"SE LO HABIA RECOMENDADO UN PROFESOR, REFERENTE POLITICO, RELIGIOSO O ESPIRITUAL",,1,150,ALGUNA VEZ CADA 3 MESES,ALGUNA VEZ AL AÑO,NO,HABITUALMENTE,DE VEZ EN CUANDO,NUNCA,NUNCA,HABITUALMENTE,HABITUALMENTE,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,DE VEZ EN CUANDO,DE VEZ EN CUANDO,NUNCA,NO,NO,,,,,,,,0,NO,,,,,,,,,,,,,,NO,,,SI,ALGUNOS DIAS POR SEMANA,ALGUNAS VECES AL MES,TODOS O CASI TODOS LOS DÍAS,NUNCA,ALGUNOS DIAS POR SEMANA,NUNCA,NUNCA,NUNCA,NUNCA,ALGUNAS VECES AL MES,0,30,"OBSERVA LOS CONTENIDOS, SIN HACER COMENTARIOS",NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,SECUNDARIA INCOMPLETA,OTRO MIEMBRO DEL HOGAR,TRABAJA,SI,NO,PROPIA,56,C3,1,0.333333333,0,0,0.333333333,0.5,0,2.166666666
1362,3026,NEA,Varón,23,"LOS MODALES, EL BUEN COMPORTAMIENTO",NO,,,,,,,,,,NO,NO,,,,,,,,,,,,,,,,NO,,,,SI,SI,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,SI,SI,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,TODOS O CASI TODOS LOS DIAS,0,SI,3,"SE LA RECOMENDO UN AMIGO, FAMILIAR O CONOCIDO",NUNCA,HABITUALMENTE,HABITUALMENTE,NUNCA,NUNCA,NUNCA,HABITUALMENTE,NUNCA,NUNCA,NUNCA,NUNCA,NO,,,SI,ALGUNOS DIAS POR SEMANA,TODOS O CASI TODOS LOS DÍAS,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,ALGUNOS DIAS POR SEMANA,NUNCA,0,0,"OBSERVA LOS CONTENIDOS, SIN HACER COMENTARIOS",NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,SECUNDARIA INCOMPLETA,OTRO MIEMBRO DEL HOGAR,TRABAJA,SI,NO,PROPIA,54,C3,0,0,0.5,0.666666667,1,0,0,2.166666667
450,5694,NOA,Mujer,74,"EL ARTE, LO CULTO",NO,,,,,,,,,,NO,NO,,,,,,,,,,,,,,,,NO,,,,SI,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,SI,SI,ALGUNA VEZ AL AÑO,NUNCA,TODOS O CASI TODOS LOS DIAS,NUNCA,NUNCA,NUNCA,TODOS O CASI TODOS LOS DIAS,0,NO,,,,,,,,,,,,,,NO,,,NO,,,,,,,,,,,0,0,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,PRIMARIA COMPLETA,LA PERSONA QUE FUE ENTREVISTADA,ES JUBILADO/PENSIONADO,SI,NO,PROPIA,36,D2,0,0,0,2.25,0,0,0,2.25
535,2633,NOA,Varón,67,"LA TRADICION, LA HISTORIA",NO,,,,,,,,,,NO,NO,,,,,,,,,,,,,,,,NO,,,,NO,SI,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,SI,NO,,,,,,,,0,NO,,,,,,,,,,,,,,NO,,,NO,,,,,,,,,,,0,0,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,,SECUNDARIA INCOMPLETA,LA PERSONA QUE FUE ENTREVISTADA,ES JUBILADO/PENSIONADO,SI,NO,ALQUILADA,38,D2,0,0,0.25,2,0,0,0,2.25
1044,1997,CUYO,Varón,50,"INFORMACION, ESTUDIAR, CONOCER",NO,,,,,,,,,,NO,SI,ALGUNOS DIAS POR SEMANA,HABITUALMENTE,CASI NUNCA,CASI NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,CASI NUNCA,HABITUALMENTE,HABITUALMENTE,CASI NUNCA,NUNCA,NUNCA,HABITUALMENTE,NO,,,,NO,NO,NO,SI,7,POR EL AUTOR/ESCRITOR,,2,1000,ALGUNOS DIAS POR SEMANA,ALGUNOS DIAS POR SEMANA,NO,CASI NUNCA,NUNCA,HABITUALMENTE,NUNCA,NUNCA,NUNCA,NUNCA,HABITUALMENTE,NUNCA,NUNCA,DE VEZ EN CUANDO,NUNCA,NUNCA,DE VEZ EN CUANDO,NUNCA,NO,NO,,,,,,,,0,NO,,,,,,,,,,,,,,NO,,,SI,ALGUNOS DIAS POR SEMANA,NUNCA,NUNCA,NUNCA,ALGUNOS DIAS POR SEMANA,NUNCA,ALGUNAS VECES AL MES,ALGUNAS VECES AL MES,NUNCA,ALGUNA VEZ CADA 3 MESES,1,0,"OBSERVA LOS CONTENIDOS, SIN HACER COMENTARIOS",NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,UNIVERSITARIO INCOMPLETO,LA PERSONA QUE FUE ENTREVISTADA,TRABAJA,SI,SI,PROPIA,78,C2,0,1,0,0,0.333333333,1,0,2.333333333
504,5076,NOA,Varón,51,NS/NC,NO,,,,,,,,,,NO,SI,ALGUNA VEZ AL AÑO O MENOS,HABITUALMENTE,CASI NUNCA,DE VEZ EN CUANDO,NUNCA,NUNCA,HABITUALMENTE,NUNCA,NUNCA,DE VEZ EN CUANDO,DE VEZ EN CUANDO,NUNCA,NUNCA,CASI NUNCA,NUNCA,NO,,,,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,SI,SI,NUNCA,ALGUNOS DIAS POR SEMANA,ALGUNOS DIAS POR SEMANA,ALGUNA VEZ CADA 3 MESES,ALGUNA VEZ CADA 3 MESES,ALGUNOS DIAS POR SEMANA,ALGUNA VEZ AL AÑO,0,NO,,,,,,,,,,,,,,NO,,,NO,,,,,,,,,,,0,0,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,PRIMARIA COMPLETA,LA PERSONA QUE FUE ENTREVISTADA,TRABAJA,NO,NO,PROPIA,22,D2,0,0.5,0,2,0,0,0,2.5
935,944,PATAGONIA,Varón,72,"LA TRADICION, LA HISTORIA",NO,,,,,,,,,,SI,NO,,,,,,,,,,,,,,,,NO,,,,SI,SI,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,,,,,,,,0,NO,,,,,,,,,,,,,,NO,,,NO,,,,,,,,,,,0,0,,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,SI,SI,NO,NO,NO,NO,0,PRIMARIA COMPLETA,LA PERSONA QUE FUE ENTREVISTADA,ES JUBILADO/PENSIONADO,SI,NO,PROPIA,32,D2,2,0,0.5,0,0,0,0,2.5
1019,5090,NOA,Mujer,53,"LA TRADICION, LA HISTORIA",NO,,,,,,,,,,NO,NO,,,,,,,,,,,,,,,,NO,,,,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,SI,SI,NUNCA,NUNCA,ALGUNOS DIAS POR SEMANA,ALGUNOS DIAS POR SEMANA,ALGUNOS DIAS POR SEMANA,TODOS O CASI TODOS LOS DIAS,TODOS O CASI TODOS LOS DIAS,0,NO,,,,,,,,,,,,,,NO,,,NO,,,,,,,,,,,0,0,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,PRIMARIA COMPLETA,LA PERSONA QUE FUE ENTREVISTADA,ES JUBILADO/PENSIONADO,SI,NO,PROPIA,40,D1,0,0,0,2.5,0,0,0,2.5
1111,12913,NOA,Varón,17,NS/NC,NO,,,,,,,,,,SI,SI,ALGUNOS DIAS POR SEMANA,DE VEZ EN CUANDO,CASI NUNCA,DE VEZ EN CUANDO,NUNCA,NUNCA,HABITUALMENTE,DE VEZ EN CUANDO,DE VEZ EN CUANDO,CASI NUNCA,DE VEZ EN CUANDO,NUNCA,NUNCA,NUNCA,NS/NC,NO,,,,NO,SI,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,SI,SI,TODOS O CASI TODOS LOS DIAS,NUNCA,NUNCA,NUNCA,TODOS O CASI TODOS LOS DIAS,ALGUNOS DIAS POR SEMANA,NUNCA,0,NO,,,,,,,,,,,,,,NO,,,NO,,,,,,,,,,,0,0,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,SECUNDARIA INCOMPLETA,OTRO MIEMBRO DEL HOGAR,TRABAJA,NO,NO,PROPIA,22,D2,0.5,0.5,0.5,1,0,0,0,2.5
454,6810,NOA,Varón,47,"INFORMACION, ESTUDIAR, CONOCER",NO,,,,,,,,,,NO,SI,TODOS O CASI TODOS LOS DIAS,HABITUALMENTE,NUNCA,NUNCA,NUNCA,NUNCA,HABITUALMENTE,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NO,,,,NO,SI,SI,SI,2,"SE LO HABIA RECOMENDADO UN AMIGO, FAMILIAR O CONOCIDO",,4,NS/NC,ALGUNAS VECES AL MES,"NO LEYO LIBROS EN PANTALLA, SOLO EN PAPEL",,CASI NUNCA,CASI NUNCA,NUNCA,NUNCA,DE VEZ EN CUANDO,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,SI,SI,ALGUNA VEZ CADA 3 MESES,NUNCA,NUNCA,NUNCA,ALGUNA VEZ CADA 3 MESES,TODOS O CASI TODOS LOS DIAS,ALGUNOS DIAS POR SEMANA,0,NO,,,,,,,,,,,,,,NO,,,NO,,,,,,,,,,,0,0,,NO,NO,NO,SI,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,PRIMARIA INCOMPLETA,LA PERSONA QUE FUE ENTREVISTADA,ESTÁ DESOCUPADO,NO,NO,OTRA SITUACIÓN,10,E,0,0.333333333,0.5,2,0,0,0,2.833333333
1374,2962,NEA,Varón,56,"LA TRADICION, LA HISTORIA",NO,,,,,,,,,,NO,SI,TODOS O CASI TODOS LOS DIAS,CASI NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,DE VEZ EN CUANDO,DE VEZ EN CUANDO,NUNCA,CASI NUNCA,CASI NUNCA,NUNCA,NUNCA,CASI NUNCA,DE VEZ EN CUANDO,NO,,,,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,SI,NO,,,,,,,,0,NO,,,,,,,,,,,,,,NO,,,SI,ALGUNA VEZ AL AÑO O MENOS,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,ALGUNA VEZ CADA 3 MESES,0,0,NS/NC,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,SECUNDARIA COMPLETA,LA PERSONA QUE FUE ENTREVISTADA,TRABAJA,SI,SI,PROPIA,64,C3,0,0.333333333,0,2,0.5,0,0,2.833333333
23,3811,CENTRO,Varón,75,"HABITOS, COSTUMBRES, COMPORTAMIENTOS",NO,,,,,,,,,,SI,SI,TODOS O CASI TODOS LOS DIAS,HABITUALMENTE,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,DE VEZ EN CUANDO,NUNCA,NO,,,,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,,,,,,,,0,NO,,,,,,,,,,,,,,NO,,,NO,,,,,,,,,,,0,0,,NO,NO,SI,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,,PRIMARIA COMPLETA,LA PERSONA QUE FUE ENTREVISTADA,ES JUBILADO/PENSIONADO,SI,NO,PROPIA,32,D2,2,1,0,0,0,0,0,3
164,1157,NEA,Varón,50,"LA TRADICION, LA HISTORIA",NO,,,,,,,,,,NO,SI,ALGUNAS VECES AL MES,DE VEZ EN CUANDO,CASI NUNCA,CASI NUNCA,CASI NUNCA,CASI NUNCA,CASI NUNCA,CASI NUNCA,CASI NUNCA,CASI NUNCA,CASI NUNCA,CASI NUNCA,CASI NUNCA,CASI NUNCA,CASI NUNCA,NO,,,,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,SI,SI,NUNCA,NUNCA,ALGUNA VEZ AL AÑO,ALGUNA VEZ AL AÑO,NUNCA,ALGUNAS VECES AL MES,ALGUNAS VECES AL MES,NS/NC,NO,,,,,,,,,,,,,,NO,,,NO,,,,,,,,,,,0,0,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,SECUNDARIA COMPLETA,LA PERSONA QUE FUE ENTREVISTADA,ESTÁ DESOCUPADO,NO,NO,ALQUILADA,22,D2,0,1,0,2,0,0,0,3
425,2765,NOA,Varón,67,"HABITOS, COSTUMBRES, COMPORTAMIENTOS",NO,,,,,,,,,,NO,SI,ALGUNOS DIAS POR SEMANA,HABITUALMENTE,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,HABITUALMENTE,NUNCA,SI,ALGUNA VEZ CADA 3 MESES,NS/NC,0,NO,SI,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,SI,SI,NUNCA,NUNCA,ALGUNAS VECES AL MES,ALGUNAS VECES AL MES,ALGUNAS VECES AL MES,ALGUNAS VECES AL MES,NUNCA,0,NO,,,,,,,,,,,,,,NO,,,NO,,,,,,,,,,,0,0,,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,SI,0,SECUNDARIA COMPLETA,LA PERSONA QUE FUE ENTREVISTADA,ES JUBILADO/PENSIONADO,SI,NO,PROPIA,56,C3,0,0.5,0.5,2,0,0,0,3
615,2342,NOA,Varón,68,"HABITOS, COSTUMBRES, COMPORTAMIENTOS",NO,,,,,,,,,,NO,NO,,,,,,,,,,,,,,,,NO,,,,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,SI,SI,NUNCA,NUNCA,NUNCA,ALGUNA VEZ AL AÑO,ALGUNAS VECES AL MES,ALGUNOS DIAS POR SEMANA,ALGUNOS DIAS POR SEMANA,0,NO,,,,,,,,,,,,,,NO,,,NO,,,,,,,,,,,0,0,,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,PRIMARIA INCOMPLETA,LA PERSONA QUE FUE ENTREVISTADA,ES JUBILADO/PENSIONADO,SI,SI,PROPIA,36,D2,0,0,0,3,0,0,0,3
915,1722,PATAGONIA,Varón,62,"LOS MODALES, EL BUEN COMPORTAMIENTO",NO,,,,,,,,,,SI,NO,,,,,,,,,,,,,,,,NO,,,,NO,SI,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,SI,SI,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,0,NO,,,,,,,,,,,,,,NO,,,NO,,,,,,,,,,,0,0,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,PRIMARIA INCOMPLETA,LA PERSONA QUE FUE ENTREVISTADA,ES JUBILADO/PENSIONADO,SI,NO,PROPIA,32,D2,0.5,0,0.5,2,0,0,0,3
954,3484,NOA,Varón,58,"HABITOS, COSTUMBRES, COMPORTAMIENTOS",NO,,,,,,,,,,SI,SI,ALGUNOS DIAS POR SEMANA,HABITUALMENTE,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,HABITUALMENTE,NUNCA,NUNCA,NUNCA,HABITUALMENTE,NUNCA,NO,,,,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,SI,SI,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,ALGUNAS VECES AL MES,ALGUNOS DIAS POR SEMANA,0,NO,,,,,,,,,,,,,,NO,,,NO,,,,,,,,,,,0,0,,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,PRIMARIA COMPLETA,LA PERSONA QUE FUE ENTREVISTADA,TRABAJA,SI,NO,PROPIA,42,D1,1,1,0,1,0,0,0,3
955,5864,NOA,Varón,70,"HABITOS, COSTUMBRES, COMPORTAMIENTOS",NO,,,,,,,,,,SI,SI,ALGUNOS DIAS POR SEMANA,DE VEZ EN CUANDO,NUNCA,NUNCA,CASI NUNCA,CASI NUNCA,NUNCA,NUNCA,NUNCA,CASI NUNCA,NUNCA,NUNCA,NUNCA,DE VEZ EN CUANDO,NUNCA,NO,,,,NO,SI,NO,SI,1,NS/NC,,5,800,ALGUNOS DIAS POR SEMANA,"NO LEYO LIBROS EN PANTALLA, SOLO EN PAPEL",,NUNCA,NUNCA,NUNCA,DE VEZ EN CUANDO,DE VEZ EN CUANDO,DE VEZ EN CUANDO,CASI NUNCA,CASI NUNCA,NUNCA,NUNCA,DE VEZ EN CUANDO,DE VEZ EN CUANDO,HABITUALMENTE,DE VEZ EN CUANDO,DE VEZ EN CUANDO,SI,SI,NUNCA,NUNCA,ALGUNAS VECES AL MES,NUNCA,NUNCA,NUNCA,NUNCA,0,NO,,,,,,,,,,,,,,NO,,,NO,,,,,,,,,,,0,0,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,UNIVERSITARIO COMPLETO,LA PERSONA QUE FUE ENTREVISTADA,ES JUBILADO/PENSIONADO,SI,SI,PROPIA,74,C2,1,1,0.5,0.5,0,0,0,3
1094,12095,CUYO,Varón,60,NS/NC,NO,,,,,,,,,,NO,NO,,,,,,,,,,,,,,,,NO,,,,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,SI,SI,ALGUNOS DIAS POR SEMANA,NUNCA,ALGUNOS DIAS POR SEMANA,ALGUNAS VECES AL MES,NUNCA,TODOS O CASI TODOS LOS DIAS,NUNCA,0,NO,,,,,,,,,,,,,,NO,,,NO,,,,,,,,,,,0,0,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,PRIMARIA COMPLETA,LA PERSONA QUE FUE ENTREVISTADA,TRABAJA,SI,NO,PROPIA,40,D1,0,0,0,3,0,0,0,3
1429,5815,NEA,Mujer,51,"LA TRADICION, LA HISTORIA",NO,,,,,,,,,,SI,SI,ALGUNOS DIAS POR SEMANA,DE VEZ EN CUANDO,CASI NUNCA,CASI NUNCA,NUNCA,NUNCA,DE VEZ EN CUANDO,DE VEZ EN CUANDO,NUNCA,CASI NUNCA,CASI NUNCA,NUNCA,NUNCA,NUNCA,CASI NUNCA,NO,,,,NO,NO,NO,SI,3,"SE LO HABIA RECOMENDADO UN AMIGO, FAMILIAR O CONOCIDO",,1,80,ALGUNOS DIAS POR SEMANA,"NO LEYO LIBROS EN PANTALLA, SOLO EN PAPEL",,NUNCA,DE VEZ EN CUANDO,NUNCA,NUNCA,NUNCA,DE VEZ EN CUANDO,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,SI,SI,ALGUNA VEZ CADA 3 MESES,ALGUNA VEZ CADA 3 MESES,ALGUNA VEZ CADA 3 MESES,ALGUNA VEZ AL AÑO,ALGUNA VEZ CADA 3 MESES,ALGUNOS DIAS POR SEMANA,ALGUNAS VECES AL MES,150,NO,,,,,,,,,,,,,,NO,,,SI,ALGUNAS VECES AL MES,ALGUNAS VECES AL MES,NUNCA,ALGUNAS VECES AL MES,ALGUNA VEZ CADA 3 MESES,NUNCA,NUNCA,NUNCA,NUNCA,ALGUNOS DIAS POR SEMANA,0,0,NS/NC,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,SECUNDARIA INCOMPLETA,LA PERSONA QUE FUE ENTREVISTADA,TRABAJA,NO,SI,PROPIA,62,C3,0.5,1,0,1,0.5,0,0,3
1475,5425,CUYO,Varón,61,"LOS MODALES, EL BUEN COMPORTAMIENTO",NO,,,,,,,,,,NO,NO,,,,,,,,,,,,,,,,NO,,,,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,SI,NO,,,,,,,,0,NO,,,,,,,,,,,,,,NO,,,NO,,,,,,,,,,,0,0,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,PRIMARIA COMPLETA,OTRO MIEMBRO DEL HOGAR,TRABAJA,SI,NO,PRESTADA,42,D1,0,0,0,3,0,0,0,3
1526,3422,NEA,Mujer,29,"EL ARTE, LO CULTO",NO,,,,,,,,,,NO,NO,,,,,,,,,,,,,,,,SI,ALGUNA VEZ AL AÑO O MENOS,1,NS/NC,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,SI,NO,,,,,,,,0,NO,,,,,,,,,,,,,,NO,,,NO,,,,,,,,,,,0,0,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,SECUNDARIA INCOMPLETA,LA PERSONA QUE FUE ENTREVISTADA,NO TRABAJA PERO RECIBE ALGÚN PLAN SOCIAL,NO,NO,PROPIA,32,D2,0,0,0,3,0,0,0,3
